payment_id,customer_id,staff_id,rental_id,amount,payment_date
10483,387,2,6216,4.99,2005-07-11 12:57:05.000
10484,387,2,6456,6.99,2005-07-12 01:05:11.000
10485,387,1,6517,5.99,2005-07-12 03:52:39.000
10486,387,1,7497,0.99,2005-07-27 20:05:27.000
10487,387,1,8090,2.99,2005-07-28 18:27:29.000
10488,387,1,10564,0.99,2005-08-01 13:07:34.000
10489,387,1,10838,4.99,2005-08-01 23:36:10.000
10490,387,2,11682,2.99,2005-08-17 06:13:40.000
10491,387,2,12153,4.99,2005-08-18 00:22:30.000
10492,387,1,12936,6.99,2005-08-19 05:25:06.000
10493,387,2,13034,2.99,2005-08-19 08:41:29.000
10494,387,1,13082,5.99,2005-08-19 10:19:19.000
10495,387,2,13645,0.99,2005-08-20 07:47:05.000
10496,387,2,13772,4.99,2005-08-20 11:47:52.000
10497,387,2,14279,5.99,2005-08-21 06:39:08.000
10498,387,2,14979,0.99,2005-08-22 07:16:36.000
10499,388,2,21,4.99,2005-05-25 01:59:46.000
10500,388,2,411,4.99,2005-05-27 14:14:14.000
10501,388,2,1276,6.99,2005-06-15 08:00:13.000
10502,388,1,2145,0.99,2005-06-17 22:10:36.000
10503,388,1,2537,5.99,2005-06-19 01:52:21.000
10504,388,1,2692,4.99,2005-06-19 13:08:19.000
10505,388,2,3159,7.99,2005-06-20 21:11:50.000
10506,388,2,4947,5.99,2005-07-08 22:49:37.000
10507,388,2,5899,2.99,2005-07-10 20:21:52.000
10508,388,2,6321,2.99,2005-07-11 18:51:02.000
10509,388,1,6452,2.99,2005-07-12 00:57:31.000
10510,388,2,7985,5.99,2005-07-28 14:29:01.000
10511,388,2,8456,3.99,2005-07-29 07:58:31.000
10512,388,2,9213,0.99,2005-07-30 13:07:11.000
10513,388,2,9368,2.99,2005-07-30 18:50:53.000
10514,388,2,9840,2.99,2005-07-31 12:23:18.000
10515,388,2,9940,0.99,2005-07-31 15:29:06.000
10516,388,2,10044,2.99,2005-07-31 19:02:33.000
10517,388,2,11604,0.99,2005-08-17 03:28:27.000
10518,388,2,12044,0.99,2005-08-17 20:39:37.000
10519,388,1,12068,2.99,2005-08-17 21:37:08.000
10520,388,2,12267,6.99,2005-08-18 04:24:30.000
10521,388,2,12497,4.99,2005-08-18 12:58:40.000
10522,388,2,12646,2.99,2005-08-18 18:25:06.000
10523,388,1,12749,2.99,2005-08-18 22:31:21.000
10524,388,1,12977,4.99,2005-08-19 06:55:33.000
10525,388,1,14273,10.99,2005-08-21 06:26:48.000
10526,388,2,14853,5.99,2005-08-22 02:26:33.000
10527,388,2,15660,5.99,2005-08-23 08:51:21.000
10528,388,1,12891,0.99,2006-02-14 15:16:03.000
10529,389,1,998,4.99,2005-05-31 00:16:57.000
10530,389,1,1763,4.99,2005-06-16 17:51:01.000
10531,389,1,1946,4.99,2005-06-17 07:58:39.000
10532,389,1,2552,3.99,2005-06-19 03:01:29.000
10533,389,2,3527,0.99,2005-07-06 01:11:08.000
10534,389,1,4443,6.99,2005-07-07 23:05:53.000
10535,389,1,5249,0.99,2005-07-09 13:33:53.000
10536,389,2,5626,3.99,2005-07-10 05:49:35.000
10537,389,2,6104,2.99,2005-07-11 07:01:35.000
10538,389,1,6600,3.99,2005-07-12 07:41:48.000
10539,389,1,7029,4.99,2005-07-27 02:57:43.000
10540,389,1,7896,8.99,2005-07-28 11:00:58.000
10541,389,2,7977,4.99,2005-07-28 14:15:54.000
10542,389,1,8338,6.99,2005-07-29 04:40:39.000
10543,389,1,8887,4.99,2005-07-30 00:36:54.000
10544,389,1,10217,4.99,2005-08-01 01:07:27.000
10545,389,1,10949,2.99,2005-08-02 03:24:04.000
10546,389,2,11348,4.99,2005-08-02 17:18:38.000
10547,389,2,11441,2.99,2005-08-02 20:25:41.000
10548,389,2,11944,3.99,2005-08-17 17:02:42.000
10549,389,2,12069,4.99,2005-08-17 21:39:40.000
10550,389,2,14493,7.99,2005-08-21 14:01:44.000
10551,389,1,14578,2.99,2005-08-21 16:53:38.000
10552,389,1,14777,2.99,2005-08-21 23:55:50.000
10553,389,1,15462,5.99,2005-08-23 01:14:01.000
10554,389,2,16011,9.99,2005-08-23 21:11:33.000
10555,390,1,254,4.99,2005-05-26 14:43:48.000
10556,390,2,912,4.99,2005-05-30 10:58:33.000
10557,390,2,1539,5.99,2005-06-16 01:11:25.000
10558,390,2,1730,2.99,2005-06-16 15:30:01.000
10559,390,2,1893,2.99,2005-06-17 04:18:37.000
10560,390,1,2330,7.99,2005-06-18 10:41:19.000
10561,390,1,3147,5.99,2005-06-20 20:25:17.000
10562,390,1,3999,2.99,2005-07-06 23:50:54.000
10563,390,1,4022,4.99,2005-07-07 01:50:06.000
10564,390,2,4191,3.99,2005-07-07 10:56:14.000
10565,390,2,4310,2.99,2005-07-07 17:30:56.000
10566,390,1,4968,5.99,2005-07-08 23:49:19.000
10567,390,1,6215,4.99,2005-07-11 12:52:36.000
10568,390,1,6430,0.99,2005-07-12 00:03:34.000
10569,390,2,7515,3.99,2005-07-27 20:52:37.000
10570,390,1,7595,5.99,2005-07-27 23:32:23.000
10571,390,1,8493,0.99,2005-07-29 09:04:31.000
10572,390,1,9251,5.99,2005-07-30 14:19:25.000
10573,390,2,9314,2.99,2005-07-30 17:05:19.000
10574,390,1,9825,4.99,2005-07-31 11:50:51.000
10575,390,1,10061,4.99,2005-07-31 19:23:25.000
10576,390,1,12105,5.99,2005-08-17 22:54:45.000
10577,390,2,12803,2.99,2005-08-19 00:28:21.000
10578,390,1,13413,3.99,2005-08-19 22:46:46.000
10579,390,1,13473,4.99,2005-08-20 01:03:50.000
10580,390,1,13501,0.99,2005-08-20 01:56:20.000
10581,390,2,13546,3.99,2005-08-20 03:50:24.000
10582,390,2,13591,3.99,2005-08-20 05:50:05.000
10583,390,2,13618,7.99,2005-08-20 06:36:46.000
10584,390,2,13893,5.99,2005-08-20 15:52:52.000
10585,390,2,15222,4.99,2005-08-22 17:12:30.000
10586,390,2,15303,8.99,2005-08-22 19:44:59.000
10587,390,2,15376,4.99,2005-08-22 22:21:35.000
10588,391,2,73,4.99,2005-05-25 11:00:07.000
10589,391,1,210,2.99,2005-05-26 08:14:15.000
10590,391,1,317,5.99,2005-05-26 23:23:56.000
10591,391,2,870,2.99,2005-05-30 04:25:47.000
10592,391,1,891,7.99,2005-05-30 07:43:12.000
10593,391,2,1232,0.99,2005-06-15 04:18:10.000
10594,391,2,1931,0.99,2005-06-17 06:51:56.000
10595,391,1,2045,2.99,2005-06-17 14:38:11.000
10596,391,1,2690,2.99,2005-06-19 13:00:02.000
10597,391,2,3163,2.99,2005-06-20 21:22:13.000
10598,391,1,4188,5.99,2005-07-07 10:45:29.000
10599,391,1,4716,0.99,2005-07-08 12:18:51.000
10600,391,2,4753,0.99,2005-07-08 14:18:41.000
10601,391,2,5583,7.99,2005-07-10 04:08:48.000
10602,391,1,5599,4.99,2005-07-10 04:52:04.000
10603,391,1,6302,3.99,2005-07-11 17:55:38.000
10604,391,1,6463,2.99,2005-07-12 01:16:11.000
10605,391,2,8016,0.99,2005-07-28 15:35:41.000
10606,391,1,8908,0.99,2005-07-30 01:26:05.000
10607,391,2,8913,6.99,2005-07-30 01:35:01.000
10608,391,1,9225,0.99,2005-07-30 13:29:47.000
10609,391,1,10210,7.99,2005-08-01 00:58:52.000
10610,391,2,10406,2.99,2005-08-01 07:37:05.000
10611,391,1,11151,4.99,2005-08-02 09:52:44.000
10612,391,2,11434,2.99,2005-08-02 20:13:14.000
10613,391,1,11602,4.99,2005-08-17 03:21:19.000
10614,391,1,12090,0.99,2005-08-17 22:21:43.000
10615,391,1,12100,1.99,2005-08-17 22:41:10.000
10616,391,1,13980,2.99,2005-08-20 19:04:40.000
10617,391,1,14381,0.99,2005-08-21 09:55:47.000
10618,392,2,1530,6.99,2005-06-16 00:38:07.000
10619,392,2,1764,2.99,2005-06-16 17:51:54.000
10620,392,2,2289,2.99,2005-06-18 07:29:43.000
10621,392,2,2890,4.99,2005-06-20 02:00:45.000
10622,392,1,3566,2.99,2005-07-06 03:08:51.000
10623,392,2,6061,0.99,2005-07-11 04:06:25.000
10624,392,2,6406,2.99,2005-07-11 22:55:27.000
10625,392,1,7692,2.99,2005-07-28 03:30:21.000
10626,392,1,7981,1.99,2005-07-28 14:18:25.000
10627,392,1,8254,0.99,2005-07-29 00:59:31.000
10628,392,2,8612,9.99,2005-07-29 13:28:20.000
10629,392,2,10085,0.99,2005-07-31 20:12:02.000
10630,392,1,10435,4.99,2005-08-01 08:50:51.000
10631,392,1,11459,0.99,2005-08-02 21:25:25.000
10632,392,1,11686,2.99,2005-08-17 06:39:30.000
10633,392,2,12102,6.99,2005-08-17 22:45:26.000
10634,392,1,12368,6.99,2005-08-18 07:57:38.000
10635,392,2,12561,0.99,2005-08-18 14:58:51.000
10636,392,1,13629,4.99,2005-08-20 07:04:07.000
10637,392,2,14081,7.99,2005-08-20 23:35:13.000
10638,392,1,14223,5.99,2005-08-21 04:51:51.000
10639,392,2,14369,0.99,2005-08-21 09:33:44.000
10640,392,2,14438,5.99,2005-08-21 11:51:10.000
10641,393,1,599,4.99,2005-05-28 14:05:57.000
10642,393,2,886,0.99,2005-05-30 06:54:51.000
10643,393,1,1611,6.99,2005-06-16 06:41:35.000
10644,393,2,1915,1.99,2005-06-17 05:28:28.000
10645,393,2,2219,2.99,2005-06-18 03:16:54.000
10646,393,1,2319,4.99,2005-06-18 09:24:22.000
10647,393,2,3001,2.99,2005-06-20 09:50:16.000
10648,393,2,4275,2.99,2005-07-07 14:43:51.000
10649,393,2,4546,8.99,2005-07-08 04:18:36.000
10650,393,2,4632,5.99,2005-07-08 08:38:57.000
10651,393,2,4791,7.99,2005-07-08 16:27:24.000
10652,393,1,5099,4.99,2005-07-09 06:14:30.000
10653,393,1,6221,2.99,2005-07-11 13:24:27.000
10654,393,2,6513,0.99,2005-07-12 03:44:43.000
10655,393,1,6930,8.99,2005-07-26 23:00:01.000
10656,393,2,7486,0.99,2005-07-27 19:29:24.000
10657,393,2,8004,4.99,2005-07-28 15:14:07.000
10658,393,2,8448,0.99,2005-07-29 07:41:54.000
10659,393,2,9763,7.99,2005-07-31 09:34:03.000
10660,393,1,10158,1.99,2005-07-31 22:40:31.000
10661,393,2,12059,2.99,2005-08-17 21:09:23.000
10662,393,1,12113,1.99,2005-08-17 23:01:00.000
10663,393,1,12563,4.99,2005-08-18 15:08:29.000
10664,393,1,12676,0.99,2005-08-18 19:34:40.000
10665,393,1,13184,4.99,2005-08-19 14:16:18.000
10666,393,2,13357,4.99,2005-08-19 21:02:59.000
10667,393,2,13788,1.99,2005-08-20 12:15:41.000
10668,393,1,15132,2.99,2005-08-22 13:11:25.000
10669,393,2,15284,3.99,2005-08-22 19:17:08.000
10670,393,2,15527,0.99,2005-08-23 03:44:51.000
10671,393,2,16049,3.99,2005-08-23 22:50:12.000
10672,394,1,213,3.99,2005-05-26 08:44:08.000
10673,394,1,977,2.99,2005-05-30 21:22:26.000
10674,394,2,1324,4.99,2005-06-15 11:02:45.000
10675,394,2,3543,0.99,2005-07-06 02:01:08.000
10676,394,1,3873,6.99,2005-07-06 18:03:16.000
10677,394,2,4009,2.99,2005-07-07 00:28:55.000
10678,394,1,4307,6.99,2005-07-07 17:20:39.000
10679,394,2,5183,4.99,2005-07-09 10:13:45.000
10680,394,1,5535,4.99,2005-07-10 02:27:42.000
10681,394,2,6059,4.99,2005-07-11 04:03:54.000
10682,394,2,7445,3.99,2005-07-27 17:57:15.000
10683,394,1,9147,0.99,2005-07-30 10:38:59.000
10684,394,2,9864,0.99,2005-07-31 13:06:54.000
10685,394,1,10319,4.99,2005-08-01 04:37:19.000
10686,394,1,10603,0.99,2005-08-01 14:30:35.000
10687,394,1,10718,0.99,2005-08-01 18:55:38.000
10688,394,1,12080,4.99,2005-08-17 22:08:04.000
10689,394,1,12389,4.99,2005-08-18 08:48:36.000
10690,394,2,12510,9.99,2005-08-18 13:22:25.000
10691,394,2,13047,0.99,2005-08-19 09:24:49.000
10692,394,1,14605,0.99,2005-08-21 17:56:06.000
10693,394,2,13178,4.99,2006-02-14 15:16:03.000
10694,395,1,1270,0.99,2005-06-15 07:30:22.000
10695,395,1,1562,0.99,2005-06-16 02:46:27.000
10696,395,2,1603,0.99,2005-06-16 06:14:03.000
10697,395,1,3030,4.99,2005-06-20 11:51:59.000
10698,395,1,3310,0.99,2005-06-21 08:04:51.000
10699,395,1,3389,6.99,2005-06-21 14:37:55.000
10700,395,2,3684,0.99,2005-07-06 09:29:22.000
10701,395,1,4185,5.99,2005-07-07 10:31:05.000
10702,395,1,4393,4.99,2005-07-07 21:12:36.000
10703,395,1,5087,0.99,2005-07-09 05:44:28.000
10704,395,2,5136,0.99,2005-07-09 07:55:01.000
10705,395,1,7740,2.99,2005-07-28 05:23:36.000
10706,395,2,7986,7.99,2005-07-28 14:30:13.000
10707,395,1,11889,0.99,2005-08-17 15:08:27.000
10708,395,1,14471,5.99,2005-08-21 13:10:40.000
10709,395,2,14720,0.99,2005-08-21 21:43:53.000
10710,395,1,15698,2.99,2005-08-23 10:11:40.000
10711,395,1,15856,0.99,2005-08-23 15:59:12.000
10712,395,1,15970,4.99,2005-08-23 19:54:24.000
10713,396,2,641,5.99,2005-05-28 18:45:47.000
10714,396,2,1370,1.99,2005-06-15 14:31:05.000
10715,396,2,1385,4.99,2005-06-15 15:28:23.000
10716,396,2,1408,6.99,2005-06-15 16:57:58.000
10717,396,2,3909,6.99,2005-07-06 19:54:41.000
10718,396,1,5059,1.99,2005-07-09 04:28:01.000
10719,396,2,6335,2.99,2005-07-11 19:25:15.000
10720,396,2,6764,4.99,2005-07-12 15:29:27.000
10721,396,2,6771,2.99,2005-07-12 15:54:40.000
10722,396,2,7142,0.99,2005-07-27 06:55:39.000
10723,396,2,7313,2.99,2005-07-27 13:11:57.000
10724,396,2,8371,2.99,2005-07-29 05:16:35.000
10725,396,2,8807,2.99,2005-07-29 21:36:59.000
10726,396,1,9344,5.99,2005-07-30 18:13:45.000
10727,396,2,10120,2.99,2005-07-31 21:24:24.000
10728,396,2,10124,0.99,2005-07-31 21:31:49.000
10729,396,2,10195,6.99,2005-08-01 00:34:42.000
10730,396,2,10610,0.99,2005-08-01 14:49:41.000
10731,396,2,12393,5.99,2005-08-18 09:02:41.000
10732,396,1,12895,4.99,2005-08-19 03:50:48.000
10733,396,2,13355,4.99,2005-08-19 20:59:19.000
10734,396,1,14078,3.99,2005-08-20 23:26:40.000
10735,396,1,14169,4.99,2005-08-21 03:00:31.000
10736,396,1,14508,2.99,2005-08-21 14:33:58.000
10737,396,2,14778,5.99,2005-08-21 23:56:30.000
10738,396,1,14792,1.99,2005-08-22 00:36:41.000
10739,396,2,15198,7.99,2005-08-22 16:15:33.000
10740,397,2,1002,0.99,2005-05-31 00:47:56.000
10741,397,1,1769,5.99,2005-06-16 18:07:48.000
10742,397,2,3027,1.99,2005-06-20 11:50:30.000
10743,397,1,3489,5.99,2005-07-05 23:33:40.000
10744,397,1,4036,0.99,2005-07-07 02:48:00.000
10745,397,2,5103,4.99,2005-07-09 06:34:40.000
10746,397,2,5598,4.99,2005-07-10 04:48:29.000
10747,397,2,5763,4.99,2005-07-10 12:58:12.000
10748,397,2,6014,2.99,2005-07-11 02:02:55.000
10749,397,2,6266,2.99,2005-07-11 15:45:39.000
10750,397,1,6471,4.99,2005-07-12 01:31:06.000
10751,397,2,7356,2.99,2005-07-27 14:47:35.000
10752,397,2,7892,4.99,2005-07-28 10:46:58.000
10753,397,1,8103,6.99,2005-07-28 18:50:14.000
10754,397,1,9495,0.99,2005-07-30 23:54:26.000
10755,397,2,9608,1.99,2005-07-31 03:51:52.000
10756,397,1,10534,0.99,2005-08-01 12:15:11.000
10757,397,2,10598,4.99,2005-08-01 14:23:36.000
10758,397,1,10785,1.99,2005-08-01 21:24:55.000
10759,397,2,11511,4.99,2005-08-16 23:39:59.000
10760,397,2,12223,2.99,2005-08-18 02:58:40.000
10761,397,1,12276,0.99,2005-08-18 04:43:22.000
10762,397,2,12329,1.99,2005-08-18 06:44:30.000
10763,397,2,12700,0.99,2005-08-18 20:24:46.000
10764,397,2,12726,2.99,2005-08-18 21:44:46.000
10765,397,1,12772,4.99,2005-08-18 23:29:25.000
10766,397,2,14100,3.99,2005-08-21 00:31:07.000
10767,397,1,14790,6.99,2005-08-22 00:34:17.000
10768,397,1,15083,6.99,2005-08-22 11:17:37.000
10769,398,1,486,4.99,2005-05-27 23:51:12.000
10770,398,2,1228,2.99,2005-06-15 03:50:36.000
10771,398,1,2087,6.99,2005-06-17 17:35:10.000
10772,398,2,3141,9.99,2005-06-20 19:55:47.000
10773,398,2,5234,5.99,2005-07-09 12:44:47.000
10774,398,2,8119,3.99,2005-07-28 19:23:15.000
10775,398,2,8204,4.99,2005-07-28 23:18:29.000
10776,398,1,8428,7.99,2005-07-29 07:10:14.000
10777,398,1,9042,2.99,2005-07-30 06:33:55.000
10778,398,2,9281,5.99,2005-07-30 15:15:51.000
10779,398,1,9771,1.99,2005-07-31 09:55:36.000
10780,398,1,10230,2.99,2005-08-01 01:49:36.000
10781,398,2,11132,4.99,2005-08-02 09:14:09.000
10782,398,2,12528,2.99,2005-08-18 13:52:41.000
10783,398,2,13643,4.99,2005-08-20 07:42:24.000
10784,398,1,15189,3.99,2005-08-22 15:56:42.000
10785,399,2,10,5.99,2005-05-25 00:02:21.000
10786,399,2,694,6.99,2005-05-29 01:49:43.000
10787,399,2,883,4.99,2005-05-30 06:21:05.000
10788,399,2,2961,2.99,2005-06-20 07:29:15.000
10789,399,1,3036,5.99,2005-06-20 12:18:31.000
10790,399,2,4957,0.99,2005-07-08 23:18:48.000
10791,399,2,4981,4.99,2005-07-09 00:29:29.000
10792,399,1,5507,0.99,2005-07-10 00:49:04.000
10793,399,2,6006,2.99,2005-07-11 01:38:42.000
10794,399,2,6229,6.99,2005-07-11 13:59:50.000
10795,399,2,6674,4.99,2005-07-12 11:51:54.000
10796,399,2,8461,5.99,2005-07-29 08:11:31.000
10797,399,2,9728,2.99,2005-07-31 08:40:54.000
10798,399,2,10654,2.99,2005-08-01 16:31:35.000
10799,399,2,10960,5.99,2005-08-02 03:46:18.000
10800,399,1,11329,4.99,2005-08-02 16:42:52.000
10801,399,1,11953,3.99,2005-08-17 17:16:42.000
10802,399,1,13253,4.99,2005-08-19 16:53:56.000
10803,399,2,13293,4.99,2005-08-19 18:35:52.000
10804,399,1,15300,0.99,2005-08-22 19:44:00.000
10805,399,1,15468,4.99,2005-08-23 01:25:30.000
10806,400,1,95,3.99,2005-05-25 16:12:52.000
10807,400,2,171,6.99,2005-05-26 03:14:15.000
10808,400,2,516,1.99,2005-05-28 03:11:47.000
10809,400,2,894,5.99,2005-05-30 08:31:31.000
10810,400,2,1364,0.99,2005-06-15 14:05:32.000
10811,400,1,1917,3.99,2005-06-17 05:36:07.000
10812,400,2,1923,6.99,2005-06-17 06:06:10.000
10813,400,1,4573,6.99,2005-07-08 05:38:46.000
10814,400,1,4645,2.99,2005-07-08 09:20:09.000
10815,400,2,5212,6.99,2005-07-09 11:37:47.000
10816,400,2,5222,5.99,2005-07-09 12:05:45.000
10817,400,2,6790,5.99,2005-07-12 16:34:59.000
10818,400,2,6994,2.99,2005-07-27 01:08:26.000
10819,400,2,7296,2.99,2005-07-27 12:39:48.000
10820,400,1,7682,5.99,2005-07-28 03:07:29.000
10821,400,2,9177,5.99,2005-07-30 11:52:40.000
10822,400,2,9756,4.99,2005-07-31 09:25:00.000
10823,400,1,10187,2.99,2005-08-01 00:15:49.000
10824,400,2,10484,2.99,2005-08-01 10:19:53.000
10825,400,1,10711,0.99,2005-08-01 18:45:09.000
10826,400,2,11510,6.99,2005-08-16 23:30:07.000
10827,400,2,11530,2.99,2005-08-17 00:29:00.000
10828,400,1,11600,5.99,2005-08-17 03:12:04.000
10829,400,1,12514,2.99,2005-08-18 13:33:55.000
10830,400,2,13449,2.99,2005-08-20 00:17:01.000
10831,400,1,14775,2.99,2005-08-21 23:53:07.000
10832,400,2,15533,4.99,2005-08-23 03:54:39.000
10833,400,2,15988,4.99,2005-08-23 20:23:08.000
10834,401,2,167,4.99,2005-05-26 02:50:31.000
10835,401,2,446,4.99,2005-05-27 18:48:41.000
10836,401,2,811,1.99,2005-05-29 19:30:42.000
10837,401,1,4059,0.99,2005-07-07 04:04:26.000
10838,401,2,4292,7.99,2005-07-07 15:48:38.000
10839,401,2,5923,0.99,2005-07-10 21:40:06.000
10840,401,1,1,0.99,2005-07-12 06:26:10.000
10841,401,2,7651,4.99,2005-07-28 01:48:32.000
10842,401,1,8450,2.99,2005-07-29 07:44:05.000
10843,401,2,8669,2.99,2005-07-29 15:44:55.000
10844,401,1,8722,8.99,2005-07-29 17:58:58.000
10845,401,2,9701,4.99,2005-07-31 07:32:21.000
10846,401,2,10171,0.99,2005-07-31 23:29:05.000
10847,401,1,11820,2.99,2005-08-17 12:25:33.000
10848,401,1,12475,4.99,2005-08-18 12:14:21.000
10849,401,2,12479,4.99,2005-08-18 12:26:37.000
10850,401,1,12906,2.99,2005-08-19 04:13:43.000
10851,401,1,13024,4.99,2005-08-19 08:19:21.000
10852,401,1,14359,0.99,2005-08-21 09:16:19.000
10853,401,2,14433,1.99,2005-08-21 11:36:34.000
10854,401,1,15831,0.99,2005-08-23 15:21:19.000
10855,401,1,15927,0.99,2005-08-23 18:23:11.000
10856,402,2,801,1.99,2005-05-29 17:35:50.000
10857,402,2,1194,4.99,2005-06-15 01:25:08.000
10858,402,2,2490,4.99,2005-06-18 22:00:50.000
10859,402,2,2913,2.99,2005-06-20 03:42:27.000
10860,402,2,3564,6.99,2005-07-06 03:02:13.000
10861,402,2,3612,3.99,2005-07-06 05:37:26.000
10862,402,2,3755,5.99,2005-07-06 12:37:16.000
10863,402,1,4399,2.99,2005-07-07 21:20:28.000
10864,402,2,4604,3.99,2005-07-08 06:58:43.000
10865,402,2,5329,4.99,2005-07-09 16:49:46.000
10866,402,2,6183,2.99,2005-07-11 11:14:35.000
10867,402,1,6283,3.99,2005-07-11 16:47:32.000
10868,402,1,7633,0.99,2005-07-28 01:03:41.000
10869,402,2,8521,7.99,2005-07-29 10:12:45.000
10870,402,1,9657,6.99,2005-07-31 06:00:41.000
10871,402,2,9779,0.99,2005-07-31 10:08:33.000
10872,402,2,11045,0.99,2005-08-02 06:07:54.000
10873,402,2,11549,4.99,2005-08-17 01:01:48.000
10874,402,2,11920,0.99,2005-08-17 16:10:19.000
10875,402,1,15428,4.99,2005-08-23 00:11:52.000
10876,403,1,442,2.99,2005-05-27 18:12:13.000
10877,403,1,517,0.99,2005-05-28 03:17:57.000
10878,403,2,1221,4.99,2005-06-15 03:35:16.000
10879,403,1,1249,8.99,2005-06-15 05:38:09.000
10880,403,2,2488,3.99,2005-06-18 21:38:26.000
10881,403,1,2927,4.99,2005-06-20 04:41:41.000
10882,403,2,3049,6.99,2005-06-20 12:51:01.000
10883,403,1,3356,5.99,2005-06-21 11:38:45.000
10884,403,1,3644,6.99,2005-07-06 07:20:11.000
10885,403,2,3737,3.99,2005-07-06 11:45:53.000
10886,403,2,4096,4.99,2005-07-07 06:09:11.000
10887,403,1,5982,4.99,2005-07-11 00:24:44.000
10888,403,2,6322,2.99,2005-07-11 18:58:20.000
10889,403,1,6342,4.99,2005-07-11 19:48:24.000
10890,403,1,7103,4.99,2005-07-27 05:08:59.000
10891,403,2,8013,5.99,2005-07-28 15:30:26.000
10892,403,1,9058,2.99,2005-07-30 07:15:45.000
10893,403,2,9486,7.99,2005-07-30 23:35:42.000
10894,403,2,9794,4.99,2005-07-31 10:47:01.000
10895,403,2,10109,5.99,2005-07-31 21:04:49.000
10896,403,1,10443,2.99,2005-08-01 09:01:04.000
10897,403,1,10547,6.99,2005-08-01 12:44:17.000
10898,403,2,10789,2.99,2005-08-01 21:37:55.000
10899,403,1,11038,7.99,2005-08-02 05:59:42.000
10900,403,2,11391,9.99,2005-08-02 18:40:12.000
10901,403,2,11427,2.99,2005-08-02 20:02:39.000
10902,403,2,11460,0.99,2005-08-02 21:28:03.000
10903,403,2,11558,0.99,2005-08-17 01:19:52.000
10904,403,2,12005,5.99,2005-08-17 18:56:55.000
10905,403,1,12132,2.99,2005-08-17 23:37:03.000
10906,403,1,12793,5.99,2005-08-19 00:20:36.000
10907,403,1,14519,2.99,2005-08-21 14:59:29.000
10908,403,1,14662,0.99,2005-08-21 19:45:27.000
10909,403,2,14725,4.99,2005-08-21 22:02:08.000
10910,403,1,15410,4.99,2005-08-22 23:27:43.000
10911,404,2,1081,5.99,2005-05-31 10:56:32.000
10912,404,2,1506,2.99,2005-06-15 22:19:37.000
10913,404,2,1840,4.99,2005-06-16 23:39:34.000
10914,404,1,2715,4.99,2005-06-19 14:29:35.000
10915,404,1,2951,2.99,2005-06-20 06:23:01.000
10916,404,1,3927,2.99,2005-07-06 20:48:14.000
10917,404,1,4495,2.99,2005-07-08 01:43:46.000
10918,404,2,4615,8.99,2005-07-08 07:46:53.000
10919,404,1,4653,4.99,2005-07-08 09:48:01.000
10920,404,1,4963,4.99,2005-07-08 23:38:40.000
10921,404,1,5632,3.99,2005-07-10 06:17:06.000
10922,404,1,6114,1.99,2005-07-11 07:33:48.000
10923,404,2,6779,0.99,2005-07-12 16:10:50.000
10924,404,1,6964,4.99,2005-07-27 00:15:04.000
10925,404,1,8058,5.99,2005-07-28 17:07:49.000
10926,404,1,8455,3.99,2005-07-29 07:53:06.000
10927,404,1,9206,4.99,2005-07-30 12:46:59.000
10928,404,1,9472,4.99,2005-07-30 23:03:32.000
10929,404,2,9824,2.99,2005-07-31 11:49:55.000
10930,404,1,10651,2.99,2005-08-01 16:20:22.000
10931,404,1,12325,5.99,2005-08-18 06:41:30.000
10932,404,1,12554,8.99,2005-08-18 14:47:28.000
10933,404,2,13412,5.99,2005-08-19 22:46:35.000
10934,404,1,13422,4.99,2005-08-19 23:07:24.000
10935,404,1,14691,0.99,2005-08-21 20:42:29.000
10936,404,2,14835,5.99,2005-08-22 01:49:07.000
10937,404,2,14838,4.99,2005-08-22 01:57:34.000
10938,404,2,14912,4.99,2005-08-22 04:51:42.000
10939,404,2,15087,0.99,2005-08-22 11:24:09.000
10940,404,2,15290,10.99,2005-08-22 19:28:02.000
10941,405,1,121,2.99,2005-05-25 19:41:29.000
10942,405,2,770,4.99,2005-05-29 12:56:50.000
10943,405,2,1315,4.99,2005-06-15 10:23:08.000
10944,405,1,1888,0.99,2005-06-17 03:58:36.000
10945,405,2,1953,5.99,2005-06-17 08:34:57.000
10946,405,2,2654,3.99,2005-06-19 10:37:54.000
10947,405,1,3240,4.99,2005-06-21 02:53:17.000
10948,405,1,3253,5.99,2005-06-21 03:25:37.000
10949,405,2,4223,0.99,2005-07-07 12:23:54.000
10950,405,2,4401,0.99,2005-07-07 21:26:27.000
